Site,PlotTrmt,,Filename,Date,Quad1,Quad2,Quad3,Quad4,Avg,SD,Moving_Avg_5
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day30.jpg,2022-08-18,1.40098619329389,1.05311637080868,0.762958579881657,0.709783037475345,0.981711045364892,0.317641229902744,1.39224457593688
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day31.jpg,2022-08-19,1.63459566074951,1.10037475345168,0.750867850098619,0.866153846153846,1.08799802761341,0.392340733432509,1.33163017751479
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day32.jpg,2022-08-20,0.94887573964497,0.812386587771203,0.546410256410256,0.710552268244576,0.754556213017751,0.169671758679714,0.991557199211045
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day33.jpg,2022-08-21,1.47260355029586,1.05272189349112,0.712130177514793,0.683510848126233,0.980241617357002,0.36860392339127,1.00992603550296
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day34.jpg,2022-08-22,1.50534516765286,1.30822485207101,0.858599605522683,0.94094674556213,1.15327909270217,0.305439429502225,1.08408777120316
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day35.jpg,2022-08-23,1.43234714003945,1.1294674556213,0.858165680473373,0.874240631163708,1.07355522682446,0.269553197617983,1.1487899408284
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day36.jpg,2022-08-24,2.05615384615385,1.584516765286,1.00157790927022,1.19297830374753,1.4588067061144,0.466315178414318,1.11383333333333
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day37.jpg,2022-08-25,1.3560157790927,1.16400394477318,0.83603550295858,0.956213017751479,1.07806706114398,0.229541805071168,0.945281065088757
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day38.jpg,2022-08-26,1.29966469428008,0.949132149901381,0.493254437869823,0.479783037475345,0.805458579881657,0.395144599457797,1.13564398422091
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day39.jpg,2022-08-27,0.627712031558185,0.237850098619329,0.263786982248521,0.112721893491124,0.31051775147929,0.221509793099627,1.10912130177515
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day4.jpg,2022-07-24,2.1646942800789,2.01384615384615,2.16439842209073,1.75854043392505,2.02536982248521,0.191547186119016,1.05922682445759
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day40.jpg,2022-08-28,1.84704142011834,1.42706114398422,0.979289940828402,1.05138067061144,1.3261932938856,0.398882191487173,1.1458382642998
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day41.jpg,2022-08-29,1.24769230769231,0.852564102564103,0.517080867850099,0.697041420118343,0.828594674556213,0.311215075738645,1.41382741617357
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day42.jpg,2022-08-30,1.33516765285996,1.60883629191322,0.965877712031558,1.04418145956607,1.2385157790927,0.293584860120025,1.35334220907298
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day43.jpg,2022-08-31,1.87684418145957,1.8653057199211,1.32751479289941,1.53218934911243,1.65046351084813,0.268135559363074,1.48525345167653
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day44.jpg,2022-09-01,1.87970414201183,1.95542406311637,1.40128205128205,1.65536489151874,1.72294378698225,0.249435407153924,1.69525641025641
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day45.jpg,2022-09-02,2.30057199211045,2.10009861932939,1.6046942800789,1.93763313609467,1.98574950690335,0.294226209876366,1.57157889546351
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day46.jpg,2022-09-03,2.36402366863905,1.93629191321499,1.51447731755424,1.6996449704142,1.87860946745562,0.366776373763097,1.61046548323471
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day47.jpg,2022-09-04,0.927554240631164,0.699625246548323,0.477712031558185,0.375621301775148,0.620128205128205,0.245558234221027,1.65324556213018
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day48.jpg,2022-09-05,2.18349112426035,1.8192899408284,1.49510848126233,1.88169625246548,1.84489644970414,0.282257503758865,1.69553648915187
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day49.jpg,2022-09-06,2.16487179487179,2.04603550295858,1.67781065088757,1.85865877712032,1.93684418145957,0.213799489071311,1.59861637080868
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day5.jpg,2022-07-25,2.52934911242604,2.22232741617357,2.19439842209073,1.842741617357,2.19720414201183,0.280833885494023,1.84257495069034
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day50.jpg,2022-09-07,1.73897435897436,1.4607100591716,1.13126232741617,1.24508875739645,1.39400887573965,0.267496531315724,1.77460059171598
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day51.jpg,2022-09-08,2.14339250493097,1.98390532544379,1.53869822485207,1.69368836291913,1.83992110453649,0.273828160649441,1.67016765285996
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day52.jpg,2022-09-09,1.8696449704142,1.60735700197239,1.15351084812623,1.38958579881657,1.50502465483235,0.305673011342434,1.52270611439842
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day53.jpg,2022-09-10,1.74968441814596,1.53972386587771,0.941341222879684,1.4279684418146,1.41467948717949,0.34258337631469,1.51901282051282
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day54.jpg,2022-09-11,1.67159763313609,1.57913214990138,1.22905325443787,1.35980276134122,1.45989644970414,0.201942129102086,1.44708284023669
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day55.jpg,2022-09-12,1.75175542406312,1.45899408284024,1.09126232741617,1.20015779092702,1.37554240631164,0.294434680708375,1.284983234714
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day58.jpg,2022-09-15,1.70694280078896,1.7670808678501,1.00887573964497,1.43818540433925,1.48027120315582,0.345265450736212,1.39735996055227
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day59.jpg,2022-09-16,0.719171597633136,0.90508875739645,0.583155818540434,0.57069033530572,0.694526627218935,0.155652036556039,1.34178106508876
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day6.jpg,2022-07-26,2.12246548323471,2.25792899408284,1.92844181459566,1.59741617357002,1.97656311637081,0.286660264492582,1.30074654832347
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day60.jpg,2022-09-17,1.22019723865878,1.61449704142012,0.884122287968442,1.00919132149901,1.18200197238659,0.319951397638851,1.29206903353057
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day61.jpg,2022-09-18,1.29428007889546,1.4763708086785,0.917889546351085,0.992938856015779,1.17036982248521,0.260907641956537,1.46130966469428
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day62.jpg,2022-09-19,1.36313609467456,1.80980276134122,1.17007889546351,1.404516765286,1.43688362919132,0.268787250311078,1.36327218934911
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day63.jpg,2022-09-20,1.73810650887574,1.76311637080868,1.26459566074951,1.39710059171598,1.54072978303748,0.24852415336312,1.33758974358974
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day64.jpg,2022-09-21,1.61443786982249,1.75082840236686,1.24453648915187,1.33570019723866,1.48637573964497,0.236308034963408,1.23213905325444
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day65.jpg,2022-09-22,1.13175542406312,1.2189349112426,0.829704142011834,1.03396449704142,1.05358974358974,0.167290975016589,1.0929191321499
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day66.jpg,2022-09-23,0.874930966469428,0.725128205128205,0.44930966469428,0.523096646942801,0.643116370808678,0.193588671484641,1.10109171597633
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day67.jpg,2022-09-24,0.829763313609467,1.02059171597633,0.541084812623274,0.571696252465483,0.740784023668639,0.227068350925092,1.12098915187377
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day7.jpg,2022-07-27,1.56226824457594,1.90418145956608,1.50727810650888,1.35264299802761,1.58159270216963,0.232649641603572,1.21064398422091
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day71.jpg,2022-09-26,2.03169625246548,1.79258382642998,1.19414201183432,1.32502958579882,1.58586291913215,0.39284441009012,1.39731952662722
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day72.jpg,2022-09-27,1.86970414201183,1.77934911242604,1.10021696252465,1.25818540433925,1.50186390532544,0.379914007107423,1.50221794871795
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day73.jpg,2022-09-28,1.98264299802761,1.77958579881657,1.16544378698225,1.37830374753452,1.57649408284024,0.371683082360778,1.21059861932939
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day74.jpg,2022-09-29,1.59230769230769,1.47514792899408,0.958500986193294,1.03514792899408,1.26527613412229,0.315206700708317,1.52877120315582
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day75.jpg,2022-09-30,0.284437869822485,0.118323471400394,0.0305719921104536,0.0606508875739645,0.123496055226824,0.113304045106014,1.61766962524655
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day8.jpg,2022-07-28,3.15954635108481,3.23078895463511,3.26449704142012,3.05207100591716,3.1767258382643,0.0939158606810502,1.66190927021696
SAL,4,W,./greeness-data/SAL_4W\SAL_4W_day9.jpg,2022-07-29,2.25729783037475,2.16832347140039,1.53252465483235,1.82727810650888,1.94635601577909,0.332360400367953,1.7354674556213
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day1.jpg,2022-07-22,1.80041420118343,2.45059171597633,1.45477317554241,1.48499013806706,1.79769230769231,0.462479269490206,1.89543688362919
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day10.jpg,2022-07-31,1.91084812623274,1.95086785009862,1.36471400394477,1.3058382642998,1.63306706114398,0.345085356771474,1.41198915187377
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day11.jpg,2022-08-01,1.11051282051282,1.1285798816568,0.800729783037475,0.653550295857988,0.923343195266272,0.234504316580752,1.13511538461538
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day12.jpg,2022-08-02,0.94069033530572,0.950670611439842,0.634635108481262,0.511952662721893,0.759487179487179,0.220791806125504,0.916571992110454
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day13.jpg,2022-08-03,0.659644970414201,0.680355029585799,0.451854043392505,0.456094674556213,0.561987179487179,0.125020694730003,0.746346153846154
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day14.jpg,2022-08-04,0.998500986193294,0.74792899408284,0.594674556213018,0.47879684418146,0.704975345167653,0.22459244291755,0.794128205128205
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day15.jpg,2022-08-05,0.891538461538461,0.849960552268245,0.695739644970414,0.69051282051282,0.781937869822485,0.103968021751132,0.946408284023669
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day16.jpg,2022-08-06,1.28445759368836,1.21065088757396,1.14781065088757,1.00609467455621,1.16225345167653,0.118138791671261,1.13258678500986
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day17.jpg,2022-08-07,1.70489151873767,1.69349112426036,1.3618540433925,1.32331360946746,1.5208875739645,0.206540207998423,1.32687771203156
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day19.jpg,2022-08-08,1.50333333333333,1.86921104536489,1.24159763313609,1.35737672583826,1.49287968441815,0.272787031148286,1.43937179487179
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day2.jpg,2022-07-23,1.7985798816568,2.24528599605523,1.24222879684418,1.41962524654832,1.67642998027613,0.444596110364636,1.59190433925049
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day20.jpg,2022-08-09,1.39358974358974,1.68246548323471,1.13723865877712,1.1643392504931,1.34440828402367,0.25301225027318,1.60581163708087
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day21.jpg,2022-08-10,1.844516765286,2.09414201183432,1.86627218934911,1.89473372781065,1.92491617357002,0.114675696503946,1.63058974358974
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day22.jpg,2022-08-11,1.64571992110454,1.8125641025641,1.35031558185404,1.5530966469428,1.59042406311637,0.192742702247308,1.46396351084813
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day23.jpg,2022-08-12,1.66593688362919,1.72147928994083,1.53824457593688,1.5414201183432,1.61677021696252,0.0916974458668603,1.47706213017751
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day24.jpg,2022-08-13,0.859684418145956,0.937731755424063,0.775285996055227,0.800493096646943,0.843298816568047,0.0722129750394096,1.35440236686391
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day25.jpg,2022-08-14,1.61721893491124,1.40378698224852,1.40808678500986,1.21051282051282,1.40990138067061,0.166109446694632,1.36541715976331
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day26.jpg,2022-08-15,1.26629191321499,1.39688362919132,1.32741617357002,1.25587771203156,1.31161735700197,0.0650160073980084,1.42502169625247
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day27.jpg,2022-08-16,1.74084812623274,1.72773175542406,1.60783037475345,1.50558185404339,1.64549802761341,0.110829320721559,1.33470118343195
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day28.jpg,2022-08-17,1.88222879684418,2.05364891518738,2.00538461538462,1.71790927021696,1.91479289940828,0.14979033829649,1.27675641025641
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day29.jpg,2022-08-18,0.388717948717949,0.402149901380671,0.492228796844181,0.283688362919132,0.391696252465483,0.0854217883063532,1.22469132149901
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day3.jpg,2022-07-24,1.20834319526627,1.43313609467456,0.835897435897436,1.00333333333333,1.1201775147929,0.258317624855295,1.2799358974359
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day30.jpg,2022-08-19,1.04177514792899,1.20333333333333,1.22181459566075,0.738244575936884,1.05129191321499,0.223818217056105,1.25627712031558
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day31.jpg,2022-08-20,1.91487179487179,1.99015779092702,2.0389349112426,1.7429191321499,1.92172090729783,0.129665871761123,1.57357495069034
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day32.jpg,2022-08-21,1.87873767258383,1.84903353057199,1.83781065088757,1.62041420118343,1.79649901380671,0.11865297445927,1.66784319526627
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day33.jpg,2022-08-22,1.9769033530572,2.07688362919132,2.03151873767258,1.8274358974359,1.97818540433925,0.108493996025108,1.75621400394477
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day34.jpg,2022-08-23,1.70788954635108,1.78368836291913,1.69633136094675,1.17816568047337,1.59151873767258,0.278279096036954,1.74933234714004
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day35.jpg,2022-08-24,1.63577909270217,1.58329388560158,1.53960552268245,1.21390532544379,1.4931459566075,0.190267077189498,1.60326725838264
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day36.jpg,2022-08-25,1.85901380670611,1.91863905325444,2.16299802761341,1.60859960552268,1.88731262327416,0.227644135047295,1.5205157790927
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day37.jpg,2022-08-26,1.17282051282051,1.17733727810651,1.05524654832347,0.859289940828402,1.06617357001972,0.149053878664597,1.4328865877712
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day38.jpg,2022-08-27,1.73836291913215,1.58644970414201,1.61374753451677,1.31915187376726,1.56442800788955,0.176381316217181,1.39526725838264
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day39.jpg,2022-08-28,1.25080867850099,1.20193293885602,1.25899408284024,0.901755424063116,1.15337278106509,0.169626056142282,1.33470414201183
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day4.jpg,2022-07-25,1.43883629191322,1.73457593688363,0.91422090729783,1.1325641025641,1.30504930966469,0.358185271833079,1.46399211045365
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day40.jpg,2022-08-29,1.71889546351085,1.74260355029586,1.6143392504931,1.26214990138067,1.58449704142012,0.22200513518334,1.39406706114398
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day41.jpg,2022-08-30,1.60057199211045,1.85074950690335,1.83865877712032,1.56047337278107,1.7126134122288,0.153480602561438,1.40146646942801
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day42.jpg,2022-08-31,1.12571992110454,1.32072978303748,1.2498224852071,1.16293885601578,1.21480276134122,0.0876974573658824,1.38201183431953
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day43.jpg,2022-09-01,1.16025641025641,1.23850098619329,1.23025641025641,1.13246548323471,1.19036982248521,0.0521768751588358,1.37575542406312
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day44.jpg,2022-09-02,1.22883629191322,1.28956607495069,1.22625246548323,1.08644970414201,1.20777613412229,0.0860127938142744,1.2464358974359
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day45.jpg,2022-09-03,1.6336291913215,1.73558185404339,1.55303747534517,1.29061143984221,1.55321499013807,0.190337220867004,1.32075542406312
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day46.jpg,2022-09-04,1.19988165680473,1.12721893491124,1.06960552268245,0.867357001972387,1.0660157790927,0.14276331868252,1.42684911242604
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day47.jpg,2022-09-05,1.73954635108481,1.62522682445759,1.69808678500986,1.282741617357,1.58640039447732,0.207881118625231,1.53252169625247
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day48.jpg,2022-09-06,1.54731755424063,1.7625641025641,1.93114398422091,1.64232741617357,1.7208382642998,0.165572674379291,1.53192899408284
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day49.jpg,2022-09-07,1.83719921104537,1.77633136094675,1.69656804733728,1.63445759368836,1.73613905325444,0.0889448533627128,1.6679842209073
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day5.jpg,2022-07-26,1.62159763313609,1.98842209072978,1.27994082840237,1.31104536489152,1.55025147928994,0.330338801609832,1.71931854043393
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day50.jpg,2022-09-08,1.68011834319527,1.80108481262327,1.7623865877712,1.74157790927022,1.74629191321499,0.0505386438842707,1.73355029585799
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day51.jpg,2022-09-09,1.84222879684418,1.99299802761341,1.78155818540434,1.75550295857988,1.84307199211045,0.10634975497362,1.62469230769231
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day52.jpg,2022-09-10,1.75706114398422,1.90392504930966,1.76980276134122,1.73719921104537,1.79199704142012,0.0758150912017183,1.54705719921105
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day53.jpg,2022-09-11,1.19043392504931,1.26001972386588,1.1870808678501,1.12986193293886,1.19184911242604,0.0532740762363363,1.52273767258383
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day54.jpg,2022-09-12,1.23100591715976,1.23854043392505,1.15384615384615,1.02491124260355,1.16207593688363,0.0991296191432494,1.44974852071006
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day55.jpg,2022-09-13,1.662741617357,1.69641025641026,1.59001972386588,1.54960552268245,1.6246942800789,0.0669114526097162,1.39481459566075
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day56.jpg,2022-09-14,1.57254437869823,1.68143984220907,1.39897435897436,1.25954635108481,1.47812623274162,0.186452311925006,1.34828106508876
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day57.jpg,2022-09-15,1.594516765286,1.74824457593688,1.35420118343195,1.37234714003945,1.51732741617357,0.188777098333771,1.35107100591716
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day58.jpg,2022-09-16,0.955581854043393,1.08041420118343,0.917771203155819,0.882958579881657,0.959181459566075,0.0860911755511334,1.32686291913215
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day59.jpg,2022-09-17,1.06092702169625,1.31962524654832,1.16579881656805,1.15775147928994,1.17602564102564,0.106937788462,1.28157396449704
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day6.jpg,2022-07-27,1.55751479289941,1.90493096646943,1.26426035502959,1.28790927021696,1.50365384615385,0.298763727445809,1.29656804733728
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day60.jpg,2022-09-18,1.16426035502959,1.4198224852071,1.21934911242604,1.20329388560158,1.25168145956608,0.114456093485303,1.4215798816568
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day61.jpg,2022-09-19,1.55838264299803,1.78410256410256,1.52852071005917,1.49818540433925,1.59229783037475,0.130210042655743,1.37694674556213
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day62.jpg,2022-09-20,1.642741617357,1.9146942800789,1.46140039447732,1.31812623274162,1.58424063116371,0.257247336405821,1.24305818540434
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day63.jpg,2022-09-21,0.952603550295858,1.02686390532544,0.950039447731755,0.881932938856016,0.952859960552268,0.0592037366148516,1.10817554240631
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day64.jpg,2022-09-22,0.780059171597633,0.935483234714004,0.83861932938856,0.782682445759369,0.834211045364892,0.0727165990069374,0.825836291913215
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day65.jpg,2022-09-23,0.71585798816568,0.712268244575937,0.496213017751479,0.384733727810651,0.577268244575937,0.164389382229994,0.715714990138067
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day66.jpg,2022-09-24,0.138579881656805,0.166923076923077,0.272623274161736,0.144280078895464,0.18060157790927,0.0625570891718243,0.962804733727811
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day67.jpg,2022-09-25,0.810729783037475,1.66211045364892,0.781499013806706,0.880197238658777,1.03363412228797,0.421024082337463,1.02967850098619
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day7.jpg,2022-07-28,2.44011834319527,2.64891518737673,1.77719921104537,1.88700197238659,2.18830867850099,0.422438630112231,1.13312327416174
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day70.jpg,2022-09-26,1.04213017751479,1.44800788954635,1.10499013806706,1.07919132149901,1.1685798816568,0.188063384215371,1.28569033530572
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day71.jpg,2022-09-27,0.940197238658777,1.4681459566075,1.05692307692308,0.912702169625247,1.09449211045365,0.256828813982241,1.29214003944773
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day72.jpg,2022-09-28,0.949388560157791,1.29475345167653,0.843136094674556,0.68646942800789,0.943436883629191,0.257909076324369,0.994474358974359
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day73.jpg,2022-09-29,1.0865483234714,1.3989349112426,0.917435897435897,0.860611439842209,1.06588264299803,0.241883985170101,1.14934615384615
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day74.jpg,2022-09-30,0.741794871794872,0.998520710059172,0.617297830374753,0.442307692307692,0.699980276134122,0.233884870816796,1.32130867850099
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day8.jpg,2022-07-29,2.17905325443787,2.37122287968442,1.61378698224852,1.60769230769231,1.94293885601578,0.391539022422765,1.35111045364892
SAL,5,C,./greeness-data/SAL_5C\SAL_5C_day9.jpg,2022-07-30,2.14994082840237,2.40802761341223,1.55167652859961,1.70757396449704,1.95430473372781,0.394598309313239,1.34734812623274
SAL,6,W,./greeness-data/SAL_6W\SAL_6W_day1.jpg,2022-07-22,1.43195266272189,1.47881656804734,0.400729783037475,1.05828402366864,1.09244575936884,0.498058013796706,1.42408382642998
SAL,6,W,./greeness-data/SAL_6W\SAL_6W_day10.jpg,2022-07-31,1.51919132149901,1.19118343195266,0.499684418145957,0.978224852071006,1.04707100591716,0.427409972233591,1.24748224852071
SAL,6,W,./greeness-data/SAL_6W\SAL_6W_day11.jpg,2022-08-01,1.72473372781065,1.5289349112426,0.460374753451676,0.620591715976331,1.08365877712032,0.635652422135085,1.06284122287968
SAL,6,W,./greeness-data/SAL_6W\SAL_6W_day12.jpg,2022-08-02,1.71859960552268,1.41879684418146,0.504457593688363,0.597869822485207,1.05993096646943,0.601298667581836,1.08035798816568
SAL,6,W,./greeness-data/SAL_6W\SAL_6W_day13.jpg,2022-08-03,1.58045364891519,1.27183431952663,0.520059171597633,0.752051282051282,1.03109960552268,0.482622474769102,1.09610355029586
SAL,6,W,./greeness-data/SAL_6W\SAL_6W_day14.jpg,2022-08-04,1.727258382643,1.69759368836292,0.481735700197239,0.81353057199211,1.18002958579882,0.629621006147972,1.08272189349112
SAL,6,W,./greeness-data/SAL_6W\SAL_6W_day15.jpg,2022-08-05,1.72603550295858,1.25714003944773,0.602524654832347,0.917495069033531,1.12579881656805,0.481227907230985,1.1610966469428
SAL,6,W,./greeness-data/SAL_6W\SAL_6W_day16.jpg,2022-08-06,1.59357001972387,1.37349112426036,0.480512820512821,0.619428007889546,1.01675049309665,0.549363462858242,1.24726331360947
SAL,6,W,./greeness-data/SAL_6W\SAL_6W_day17.jpg,2022-08-07,2.22560157790927,2.09027613412229,0.69810650887574,0.793234714003945,1.45180473372781,0.818165176927643,1.31689349112426
SAL,6,W,./greeness-data/SAL_6W\SAL_6W_day18.jpg,2022-08-08,2.23877712031558,1.69978303747535,0.821459566074951,1.08771203155819,1.46193293885602,0.635165852456709,1.33516469428008
SAL,6,W,./greeness-data/SAL_6W\SAL_6W_day19.jpg,2022-08-09,2.17641025641026,2.29558185404339,0.823431952662722,0.817297830374753,1.52818047337278,0.818765603460651,1.2449358974359
SAL,6,W,./greeness-data/SAL_6W\SAL_6W_day2.jpg,2022-07-23,1.84216962524655,1.49852071005917,0.529546351084813,0.998382642998028,1.21715483234714,0.574594623138853,1.21257889546351
SAL,6,W,./greeness-data/SAL_6W\SAL_6W_day20.jpg,2022-08-10,0.896765285996055,0.643786982248521,0.330473372781065,0.391400394477318,0.56560650887574,0.259109812025795,1.15447435897436
SAL,6,W,./greeness-data/SAL_6W\SAL_6W_day21.jpg,2022-08-11,1.83424063116371,1.89546351084813,0.679250493096647,0.75112426035503,1.29001972386588,0.664877419524955,1.05147238658777
SAL,6,W,./greeness-data/SAL_6W\SAL_6W_day22.jpg,2022-08-12,1.73370808678501,1.75201183431953,0.655838264299803,0.544082840236686,1.17141025641026,0.66147088836084,0.990162721893491
SAL,6,W,./greeness-data/SAL_6W\SAL_6W_day23.jpg,2022-08-13,1.38426035502959,1.27343195266272,0.633214990138067,0.761775147928994,1.01317061143984,0.371038864435738,1.08339151873767
SAL,6,W,./greeness-data/SAL_6W\SAL_6W_day24.jpg,2022-08-14,1.29836291913215,1.12489151873767,0.592169625246548,0.627001972386588,0.91060650887574,0.355014873453289,1.13089250493097
SAL,6,W,./greeness-data/SAL_6W\SAL_6W_day25.jpg,2022-08-15,1.45400394477318,1.24646942800789,0.682603550295858,0.743925049309665,1.03175049309665,0.378219192277208,1.19274852071006
SAL,6,W,./greeness-data/SAL_6W\SAL_6W_day26.jpg,2022-08-16,2.04463510848126,1.80506903353057,0.972899408284023,1.28749506903353,1.52752465483235,0.486366620835048,1.06366962524655
SAL,6,W,./greeness-data/SAL_6W\SAL_6W_day27.jpg,2022-08-17,2.03735700197239,1.83854043392505,1.0243392504931,1.02252465483235,1.48069033530572,0.534199268136566,1.15583530571992
SAL,6,W,./greeness-data/SAL_6W\SAL_6W_day28.jpg,2022-08-18,0.666528599605523,0.361794871794872,0.277376725838264,0.165404339250493,0.367776134122288,0.214798516063367,1.25734516765286
SAL,6,W,./greeness-data/SAL_6W\SAL_6W_day29.jpg,2022-08-19,1.87360946745562,1.57092702169625,1.09625246548323,0.944950690335306,1.3714349112426,0.428015013824673,1.28058185404339
